community_id,community_name,state,year,population,youth_population,median_income,poverty_rate,pct_bachelors,tennis_courts_per_100k,pop_density,d1_players,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,d1_rate_per_100k
C0237,VA Community 237,VA,2025,14794,3563,66861,26.49,35.15,5.855,1941.0,0,-0.1585,0.5056,0.2778,1.3298,1.0137,-1.3132,0.0
C0238,MI Community 238,MI,2025,43973,8622,42302,30.35,6.54,0.05,516.2,0,0.0595,-0.9453,1.5366,1.3534,1.1403,0.4019,0.0
C0239,IL Community 239,IL,2025,37659,6269,63102,26.11,20.48,1.654,432.6,0,-0.9702,0.1947,0.712,-0.0831,-1.0288,-0.4826,0.0
C0240,AZ Community 240,AZ,2025,74876,14474,88712,19.15,22.24,3.465,511.6,1,0.3792,-1.5424,1.4649,-0.2294,0.0488,0.9255,1.3355
C0241,MN Community 241,MN,2025,69018,15167,73465,27.72,41.82,1.384,1707.6,1,-1.5181,0.7202,-0.3651,0.9553,-2.3347,0.4917,1.4489
C0242,MI Community 242,MI,2025,60765,14945,56673,32.07,32.86,5.313,1694.3,0,0.4273,-1.3506,-1.5774,0.6502,0.2798,-0.9373,0.0
C0243,TX Community 243,TX,2025,77255,16401,41104,22.17,36.5,4.344,510.0,0,-0.4018,2.4577,-0.0532,-0.3251,0.0865,0.974,0.0
C0244,VA Community 244,VA,2025,168489,35099,52246,27.1,28.64,0.433,283.3,1,0.8071,0.3526,-1.1686,-1.611,0.0865,-2.4474,0.5935
C0245,FL Community 245,FL,2025,67408,12174,48720,33.05,19.38,0.05,1020.4,0,-2.3798,0.3803,-0.9805,1.0575,-0.2502,-0.7276,0.0
C0246,NY Community 246,NY,2025,137587,32492,77170,22.44,36.2,4.42,289.0,0,-0.112,-0.92,-0.1497,-0.6113,0.1529,0.1189,0.0
C0247,PA Community 247,PA,2025,133838,30974,53006,32.81,41.18,1.297,1678.6,0,-1.1393,-0.833,-0.4236,0.9407,-0.0942,2.555,0.0
C0248,IL Community 248,IL,2025,136609,23175,65102,28.55,30.22,0.05,1056.4,0,1.192,0.0729,-0.3653,0.6845,-1.4867,0.4921,0.0
C0249,CA Community 249,CA,2025,76946,19288,93543,20.11,35.24,3.411,703.1,0,-0.5471,0.0469,0.9772,-1.2918,-1.9173,0.0718,0.0
C0250,OR Community 250,OR,2025,199925,39474,101885,22.35,43.43,3.241,149.0,0,-1.9148,0.3198,-2.1398,0.4288,0.8276,1.5492,0.0
C0251,TN Community 251,TN,2025,44535,9489,74221,16.67,35.01,5.959,526.3,2,1.6278,-0.4171,-0.0489,0.6737,-2.4061,0.1775,4.4908
C0252,NY Community 252,NY,2025,104584,22128,74902,29.13,30.06,5.371,432.1,0,0.9,0.7825,-1.1599,-0.0286,0.4523,-0.0576,0.0
C0253,CA Community 253,CA,2025,341884,86738,97104,16.01,34.54,3.042,6876.0,0,-2.0961,0.0996,0.2135,-1.2965,0.2063,-0.4033,0.0
C0254,CO Community 254,CO,2025,45108,8956,88206,20.81,44.39,1.971,866.7,0,1.0076,-0.0724,0.8945,0.8775,-1.4731,-0.9892,0.0
C0255,GA Community 255,GA,2025,64775,11846,54385,30.59,36.9,1.893,204.6,0,-1.9183,0.0741,0.8509,-0.9283,1.5588,-0.3729,0.0
C0256,TX Community 256,TX,2025,53017,14341,51537,21.85,14.97,2.698,340.3,0,-2.0285,0.3838,1.411,0.2416,0.3723,-0.8874,0.0
C0257,WA Community 257,WA,2025,48411,8896,65016,32.36,30.24,2.713,487.4,0,0.8366,0.6297,0.6368,-0.1792,1.2147,-0.7033,0.0
C0258,GA Community 258,GA,2025,132503,29394,92845,27.88,43.67,5.223,280.0,0,0.3925,-0.2865,0.0903,0.765,1.1105,-0.0881,0.0
C0259,NC Community 259,NC,2025,74523,15626,56777,26.36,33.23,5.317,1378.0,0,-0.2236,0.1539,0.4418,-0.5819,-0.1032,-0.1857,0.0
C0260,IL Community 260,IL,2025,102191,23416,84286,23.63,32.33,1.93,231.9,0,-1.6897,0.9547,0.7722,0.3343,-0.9881,-0.7626,0.0
C0261,OH Community 261,OH,2025,38440,9425,72314,23.72,41.29,1.963,330.0,0,-2.3081,2.6651,1.3086,0.853,0.9298,-0.7413,0.0
C0262,IL Community 262,IL,2025,24985,4460,70430,23.74,30.75,2.975,41.9,0,-0.4032,-0.8466,0.2201,0.2388,-0.5633,-1.0483,0.0
C0263,NY Community 263,NY,2025,160711,34316,87176,21.89,45.44,5.924,219.8,2,-0.6901,-0.7571,-0.0308,-1.6306,0.8323,0.447,1.2445
C0264,CO Community 264,CO,2025,43937,11923,90237,23.31,39.03,1.444,288.4,0,3.2429,1.7029,0.2362,0.798,-1.067,1.4768,0.0
C0265,WI Community 265,WI,2025,52317,11553,52741,27.53,37.04,1.588,786.5,0,-1.5185,0.7197,0.7262,-0.1152,-0.5451,0.1021,0.0
C0266,GA Community 266,GA,2025,127439,26239,84804,27.02,42.6,4.367,3569.7,0,0.1219,1.0964,0.0352,-0.7233,-0.5402,-0.8517,0.0
C0267,VA Community 267,VA,2025,23731,4870,43880,35.73,23.56,0.05,300.2,0,-2.2876,-1.0064,0.9556,0.6264,-0.8247,-0.0543,0.0
C0268,WA Community 268,WA,2025,31492,6669,99579,24.21,34.44,0.866,1042.1,0,0.205,-1.3259,-0.1484,0.0506,0.388,1.4048,0.0
C0269,CO Community 269,CO,2025,27734,6323,87212,25.25,29.53,5.668,849.8,0,-0.9492,1.436,1.3927,-0.1958,0.3486,-0.4686,0.0
C0270,AZ Community 270,AZ,2025,37721,9294,29860,36.9,14.93,0.05,3280.2,0,0.9544,1.0774,-0.1253,1.8827,-0.5054,-0.8909,0.0
C0271,MA Community 271,MA,2025,76532,19622,51541,34.45,19.73,3.256,3904.4,0,-0.2928,-0.6117,2.3601,0.8877,-0.9235,0.1803,0.0
C0272,FL Community 272,FL,2025,56819,12033,55606,27.49,32.23,1.712,1432.6,0,-2.0366,-0.8184,0.8533,-0.3712,-1.2176,-0.5214,0.0
C0273,GA Community 273,GA,2025,46150,9959,50795,27.75,13.48,2.472,1333.7,0,-0.1722,-0.3272,0.7661,0.9269,-0.2972,0.7429,0.0
C0274,MO Community 274,MO,2025,130106,25794,54706,33.68,27.62,0.833,3701.4,0,-0.7197,1.7655,-1.1618,-0.0143,0.4133,1.8451,0.0
C0275,WI Community 275,WI,2025,59980,14012,74918,24.26,29.64,3.013,679.3,0,-0.1726,-1.4179,0.3948,2.6033,0.5974,-0.429,0.0
C0276,NC Community 276,NC,2025,70249,15006,85771,18.49,43.86,3.17,803.6,0,-1.2615,-0.1006,-0.4354,-0.7544,2.3651,0.411,0.0
C0277,WA Community 277,WA,2025,86933,21791,83906,18.04,35.58,3.373,617.1,1,-0.9985,1.0151,-0.6113,-0.387,0.4209,0.6521,1.1503
C0278,OR Community 278,OR,2025,58479,14408,49888,27.28,33.79,2.744,1005.3,0,-0.6477,-0.36,-0.6466,1.9787,-0.9832,-0.2907,0.0
C0279,WA Community 279,WA,2025,160188,40415,80524,25.73,31.46,2.159,593.4,0,0.4418,0.3685,-1.3835,1.2167,0.6043,-0.2592,0.0
C0280,MN Community 280,MN,2025,51452,11443,54446,32.66,23.53,1.503,1507.7,0,0.1858,-0.2626,0.536,1.2313,-0.8271,0.849,0.0
C0281,GA Community 281,GA,2025,26013,6679,74021,22.57,42.0,1.881,4558.5,0,-0.5098,0.5079,1.6583,1.2561,1.0417,-0.6283,0.0
C0282,CA Community 282,CA,2025,43562,8378,71197,26.81,33.51,3.292,3035.8,0,0.0204,-0.0309,0.2452,-0.613,-1.7586,-0.7275,0.0
C0283,MN Community 283,MN,2025,26512,5602,80899,21.61,21.87,5.531,2288.5,0,2.5318,1.0745,-1.0061,1.3307,-0.8696,0.9545,0.0
C0284,PA Community 284,PA,2025,132038,31528,39228,31.49,24.34,0.05,199.5,0,0.6793,-0.8676,0.6356,0.7016,-0.6053,-0.2717,0.0
C0285,CA Community 285,CA,2025,26952,6200,23553,34.84,11.07,0.293,379.3,0,1.3476,-0.197,-0.6028,0.9652,-0.1446,-0.692,0.0
C0286,NC Community 286,NC,2025,82576,15267,65750,21.5,31.32,5.639,225.6,0,-0.2088,0.19,-0.155,0.0163,0.5194,0.21,0.0
C0287,OH Community 287,OH,2025,73767,14277,95567,20.32,27.43,5.838,721.0,0,-0.4367,0.1028,0.2081,-1.0455,1.9503,-0.4229,0.0
C0288,FL Community 288,FL,2025,190294,45295,34620,38.09,19.02,0.05,403.0,0,0.3848,1.0787,-1.2249,0.2339,1.0128,-0.1395,0.0
C0289,AZ Community 289,AZ,2025,24332,5065,53180,35.25,29.22,3.188,4748.9,0,-1.2773,-1.1062,-0.5361,0.4225,-0.7231,-0.2141,0.0
C0290,AZ Community 290,AZ,2025,69311,16318,46950,32.54,16.59,0.05,1818.5,0,1.8244,-0.3797,-0.0545,2.2727,-0.2559,-0.896,0.0
C0291,OH Community 291,OH,2025,40060,9596,79781,21.71,30.56,3.096,1943.2,0,-0.1361,1.4527,0.8262,0.866,-0.0278,-1.2273,0.0
C0292,WI Community 292,WI,2025,55673,12186,82117,23.6,43.13,5.247,124.8,0,0.1917,1.0355,0.6829,-0.0675,0.0806,-0.1187,0.0
C0293,NY Community 293,NY,2025,40929,9812,67968,32.88,26.56,1.271,303.0,0,1.6849,-2.1512,-0.2572,0.6474,0.3472,-0.8628,0.0
C0294,MO Community 294,MO,2025,42153,9213,58852,30.58,35.04,0.05,843.3,0,0.5442,-0.3537,-1.643,1.8384,1.2493,-0.8339,0.0
C0295,MA Community 295,MA,2025,54323,12101,64154,32.38,23.75,6.577,247.0,2,-1.0476,0.0287,-0.5801,0.3313,-0.8495,-0.5943,3.6817
C0296,VA Community 296,VA,2025,17055,3938,85004,19.94,38.91,1.936,294.6,0,-0.8125,-1.1357,-0.8789,0.7027,-0.7244,-0.3305,0.0
C0297,MA Community 297,MA,2025,50311,12092,35349,34.68,28.81,2.326,949.6,0,0.2454,-0.5893,0.7212,0.5518,-1.5231,-0.3222,0.0
C0298,CO Community 298,CO,2025,13207,3004,91448,23.15,59.71,3.759,2973.4,0,0.806,1.9649,-1.394,-0.2996,-0.212,0.6744,0.0
C0299,CA Community 299,CA,2025,16269,3545,66080,28.46,27.96,2.338,745.7,0,-0.1617,-0.8126,1.1309,-0.1139,-1.7504,-2.4753,0.0
C0300,IL Community 300,IL,2025,14103,2893,71856,16.12,46.96,1.141,278.8,0,-0.2787,-0.8921,0.5957,0.1676,-0.4447,0.6731,0.0
C0301,MO Community 301,MO,2025,35439,8004,64876,26.63,30.51,2.371,1708.1,0,0.7341,-0.8466,0.4254,-0.3536,-0.5884,0.2567,0.0
C0302,AZ Community 302,AZ,2025,148233,29495,40730,37.89,36.77,1.207,1219.8,0,-0.6891,-1.4668,-1.6558,-0.4738,0.6878,-0.7365,0.0
C0303,WA Community 303,WA,2025,300492,64977,61756,21.88,32.7,3.932,1040.2,3,-1.207,-0.179,-0.0857,-0.0348,0.2741,-0.4402,0.9984
C0304,FL Community 304,FL,2025,44952,9416,46323,25.29,19.42,4.174,138.2,0,1.1523,0.3985,-1.4084,-0.2703,-0.1994,0.7219,0.0
C0305,GA Community 305,GA,2025,40553,8936,48241,32.33,27.47,0.057,351.0,0,0.6991,-0.0962,-0.2399,0.1021,0.1568,-0.6098,0.0
C0306,PA Community 306,PA,2025,30795,8145,112305,10.59,43.71,4.498,506.6,1,-0.9915,0.0176,-1.3162,-1.2806,0.1569,-0.1114,3.2473
C0307,WI Community 307,WI,2025,81906,17107,115355,16.63,51.95,3.058,264.2,2,-1.0647,0.0559,1.1942,-0.1397,0.1496,2.1007,2.4418
C0308,FL Community 308,FL,2025,36323,7186,69776,29.64,34.27,3.244,184.0,0,-0.2927,1.5723,0.8041,1.1078,-0.6538,0.6102,0.0
C0309,TN Community 309,TN,2025,66942,14422,75146,23.16,40.34,1.976,4405.0,0,-0.0602,-1.7263,1.2626,1.442,-0.2116,0.8045,0.0
C0310,OR Community 310,OR,2025,67818,12960,64366,29.93,41.58,3.903,1600.9,0,-1.9618,1.4333,0.089,-2.3014,0.3758,0.7984,0.0
C0311,FL Community 311,FL,2025,128333,31045,71344,25.05,36.72,0.711,1267.3,0,-1.8818,-1.2307,0.8097,1.5696,-0.271,0.7505,0.0
C0312,FL Community 312,FL,2025,25109,4825,103689,30.23,42.75,3.162,615.3,0,0.587,-1.0932,0.1041,-1.8566,1.2822,1.7882,0.0
C0313,GA Community 313,GA,2025,41878,7949,25578,35.11,6.0,2.388,1449.8,0,-0.3987,0.3175,-0.6737,0.6198,-1.3368,1.6445,0.0
C0314,TN Community 314,TN,2025,70294,16391,54377,39.26,24.91,2.2,1106.4,0,-0.4387,0.2839,0.263,-0.291,-1.8407,-0.3468,0.0
C0315,IL Community 315,IL,2025,81594,20611,95826,13.58,46.13,4.887,150.4,0,0.6143,-0.5502,0.0229,0.3098,0.3561,0.8312,0.0
C0316,TX Community 316,TX,2025,51398,13472,64702,31.37,33.82,0.05,4361.4,0,-0.1365,-1.1207,1.3987,-0.9181,0.5857,-0.0504,0.0
C0317,AZ Community 317,AZ,2025,21383,4355,95321,20.55,52.43,5.703,199.8,0,1.5558,0.3606,0.6072,-0.3196,1.4157,1.1688,0.0
C0318,CA Community 318,CA,2025,78719,16805,50219,33.96,33.23,0.529,231.9,0,0.7716,0.2945,-1.4686,-0.8871,1.3176,-1.0052,0.0
C0319,MO Community 319,MO,2025,41367,9502,68143,24.1,29.65,3.523,344.5,0,1.6832,-0.3196,1.4523,1.172,0.0197,0.2211,0.0
